source,target,relation,source_type,target_type
What the #$*! Do We (K)now!?,Elaine Hendrix,主演,电影,演员
What the #$*! Do We (K)now!?,Robert Blanche,主演,电影,演员
What the #$*! Do We (K)now!?,John Ross Bowie,主演,电影,演员
What the #$*! Do We (K)now!?,Robert Bailey Jr.,主演,电影,演员
What the #$*! Do We (K)now!?,Documentary,属于类型,电影,类型
What the #$*! Do We (K)now!?,Amanda,描述关键词,电影,关键词
What the #$*! Do We (K)now!?,Marlee,描述关键词,电影,关键词
What the #$*! Do We (K)now!?,Maitlin,描述关键词,电影,关键词
The Last Exorcism Part II,Ed Gass-Donnelly,执导,电影,导演
The Last Exorcism Part II,2013年,上映年份,电影,年份
The Last Exorcism Part II,United States of America,制片国家,电影,国家
The Last Exorcism Part II,4.4分,评分,电影,评分值
The Last Exorcism Part II,Ashley Bell,主演,电影,演员
The Last Exorcism Part II,Julia Garner,主演,电影,演员
The Last Exorcism Part II,Andrew Sensenig,主演,电影,演员
The Last Exorcism Part II,Spencer Treat Clark,主演,电影,演员
The Last Exorcism Part II,Judd Lormand,主演,电影,演员
The Last Exorcism Part II,Horror,属于类型,电影,类型
The Last Exorcism Part II,Thriller,属于类型,电影,类型
The Last Exorcism Part II,Nell,描述关键词,电影,关键词
The Last Exorcism Part II,Sweetzer,描述关键词,电影,关键词
Boyhood,Richard Linklater,执导,电影,演员
Boyhood,2014年,上映年份,电影,年份
Boyhood,United States of America,制片国家,电影,国家
Boyhood,7.5分,评分,电影,评分值
Boyhood,Ellar Coltrane,主演,电影,演员
Boyhood,Patricia Arquette,主演,电影,演员
Boyhood,Ethan Hawke,主演,电影,演员
Boyhood,Elijah Smith,主演,电影,演员
Boyhood,Lorelei Linklater,主演,电影,演员
Boyhood,Drama,属于类型,电影,类型
Scoop,Woody Allen,执导,电影,演员
Scoop,Woody Allen,主演,电影,演员
Scoop,2006年,上映年份,电影,年份
Scoop,United Kingdom,制片国家,电影,国家
Scoop,6.4分,评分,电影,评分值
Scoop,Scarlett Johansson,主演,电影,演员
Scoop,Hugh Jackman,主演,电影,演员
Scoop,Ian McShane,主演,电影,演员
Scoop,Kevin McNally,主演,电影,演员
Scoop,Comedy,属于类型,电影,类型
Scoop,Mystery,属于类型,电影,类型
Scoop,American,描述关键词,电影,关键词
Scoop,London,描述关键词,电影,电影
Scoop,London,提及,电影,电影
The Wash,DJ Pooh,执导,电影,导演
The Wash,DJ Pooh,主演,电影,导演
The Wash,2001年,上映年份,电影,年份
The Wash,United States of America,制片国家,电影,国家
The Wash,5.3分,评分,电影,评分值
The Wash,Dr. Dre,主演,电影,演员
The Wash,Snoop Dogg,主演,电影,演员
The Wash,Angell Conwell,主演,电影,演员
The Wash,Bruce Bruce,主演,电影,演员
The Wash,Action,属于类型,电影,类型
The Wash,Comedy,属于类型,电影,类型
The Wash,Sean,描述关键词,电影,关键词
The Wash,Dre,描述关键词,电影,关键词
The Wash,Dee,描述关键词,电影,关键词
3 Strikes,DJ Pooh,执导,电影,导演
3 Strikes,2000年,上映年份,电影,年份
3 Strikes,United States of America,制片国家,电影,国家
3 Strikes,5.9分,评分,电影,评分值
3 Strikes,Brian Hooks,主演,电影,演员
3 Strikes,N'Bushe Wright,主演,电影,演员
3 Strikes,Faizon Love,主演,电影,演员
3 Strikes,E-40,主演,电影,演员
3 Strikes,Starletta DuPois,主演,电影,演员
3 Strikes,Action,属于类型,电影,类型
3 Strikes,Comedy,属于类型,电影,类型
3 Strikes,Romance,属于类型,电影,类型
3 Strikes,Brian,描述关键词,电影,关键词
3 Strikes,Hooks,描述关键词,电影,关键词
3 Strikes,Now,描述关键词,电影,关键词
3 Strikes,Hook,提及,电影,电影
The Cooler,Wayne Kramer,执导,电影,导演
The Cooler,2003年,上映年份,电影,年份
The Cooler,United States of America,制片国家,电影,国家
The Cooler,6.7分,评分,电影,评分值
The Cooler,William H. Macy,主演,电影,演员
The Cooler,Alec Baldwin,主演,电影,演员
The Cooler,Maria Bello,主演,电影,演员
The Cooler,Shawn Hatosy,主演,电影,演员
The Cooler,Paul Sorvino,主演,电影,演员
The Cooler,Drama,属于类型,电影,类型
The Cooler,Romance,属于类型,电影,类型
The Cooler,William,描述关键词,电影,关键词
The Cooler,Macy,描述关键词,电影,关键词
The Cooler,Las,描述关键词,电影,关键词
The Cooler,Bernie,提及,电影,电影
The Cooler,H.,提及,电影,电影
The Misfits,John Huston,执导,电影,导演
The Misfits,1961年,上映年份,电影,年份
The Misfits,United States of America,制片国家,电影,国家
The Misfits,6.8分,评分,电影,评分值
The Misfits,Clark Gable,主演,电影,演员
The Misfits,Marilyn Monroe,主演,电影,演员
The Misfits,Montgomery Clift,主演,电影,演员
The Misfits,Thelma Ritter,主演,电影,演员
The Misfits,Eli Wallach,主演,电影,演员
The Misfits,Drama,属于类型,电影,类型
The Misfits,Action,属于类型,电影,类型
The Misfits,Romance,属于类型,电影,类型
The Misfits,Roslyn,描述关键词,电影,关键词
The Misfits,Taber,描述关键词,电影,关键词
The Misfits,Gay,描述关键词,电影,关键词
The Misfits,War,提及,电影,电影
The Night Listener,Patrick Stettner,执导,电影,导演
The Night Listener,2006年,上映年份,电影,年份
The Night Listener,United States of America,制片国家,电影,国家
The Night Listener,5.5分,评分,电影,评分值
The Night Listener,Toni Collette,主演,电影,演员
The Night Listener,Robin Williams,主演,电影,演员
The Night Listener,Joe Morton,主演,电影,演员
The Night Listener,Bobby Cannavale,主演,电影,演员
The Night Listener,Rory Culkin,主演,电影,演员
The Night Listener,Drama,属于类型,电影,类型
The Night Listener,Thriller,属于类型,电影,类型
The Jerky Boys,James Melkonian,执导,电影,导演
The Jerky Boys,1995年,上映年份,电影,年份
The Jerky Boys,United States of America,制片国家,电影,国家
The Jerky Boys,4.8分,评分,电影,评分值
The Jerky Boys,John G. Brennan,主演,电影,演员
